announcedate,keydeveventtypeid,headline
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,22,"ArcelorMittal and Partners Mitsubishi Heavy Industries, Ltd., BHP, Mitsubishi Development Pty Ltd Successfully Start Operating A Pilot Carbon Capture Unit on the Blast Furnace Off-Gas At ArcelorMittal Gent in Belgium"
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-22,82,"BHP Group Limited (ASX:BHP) cancelled the acquisition of Anglo American plc (LSE:AAL) from Tarl Investment Holdings, Ltd., Epoch Investment Holdings Limited and Epoch Two Investment Holdings Limited."
2024-05-23,65,Anglo American Agrees to Takeover Talks with Mining Rival BHP
2024-05-26,22,Rio Tinto and BHP Collaborate on Battery-Electric Haul Truck Trials in the Pilbara
2024-05-29,65,BHP Group Confirms it Does Not Intend to Make a Firm Offer for Anglo American
2024-05-29,65,BHP Wants Extension for Anglo American Takeover Talks
2024-05-29,65,BHP Provides Update on its Offer for Anglo American
2024-05-30,65,BHP Group Walks from $74 Billion Takeover for Anglo American
2024-05-30,65,Anglo Walks Away from BHP Deal
2024-06-14,149,"The Prospectors and Developers Association of Canada, PDAC Convention 2025, Mar 02, 2025 through Mar 05, 2025"
2024-06-26,194,BHP Group Limited - Special Call
2024-07-11,224,BHP Group Limited Announces Western Australia Nickel to Temporarily Suspend Operations from October 2024
2024-07-11,224,BHP Group Limited Announces Western Australia Nickel to Temporarily Suspend Operations
2024-07-11,224,BHP Group Limited Announces Western Australia Nickel to Temporarily Suspend Operations from October 2024
2024-07-11,224,BHP Group Limited Announces Western Australia Nickel to Temporarily Suspend Operations
2024-07-12,65,Lundin Reportedly to Pitch BHP on Joint Bid for Copper Miner Filo
2024-07-14,25,BHP Enters into an Agreement with Vale S.A (Vale) in Relation to Group Action Proceedings in the United Kingdom in Respect of the Fundão Dam Failure in Brazil
2024-07-17,29,BHP Group Limited Provides Production Guidance for the Fiscal Year 2025
2024-07-17,226,"BHP Group Limited Announces Group Production Results for the Fourth Quarter and Full Year Ended June 30, 2024"
2024-07-26,65,Glencore Reportedly Eyes Anglo Coal Assets
2024-07-30,80,BHP Group Limited (ASX:BHP) agreed to acquire 50% stake in Josemaría Project from Josemaria Resources Inc. for approximately $690 million.
2024-07-30,80,BHP Group Limited (ASX:BHP) agreed to acquire 50% stake in Josemaría Project from Josemaria Resources Inc. for $650 million.
2024-07-30,80,BHP Group Limited (ASX:BHP) agreed to acquire 50% stake in Josemaría Project from Josemaria Resources Inc. for $650 million.
2024-07-30,80,BHP Group Limited (ASX:BHP) agreed to acquire 50% stake in Josemaría Project from Josemaria Resources Inc. for approximately $690 million.
2024-07-30,219,"BHP Group Limited to Report Q1, 2025 Operating Results on Oct 17, 2024"
2024-08-07,65,"BHP Reportedly to Seek Buyer for Gold, Copper Mines in Brazil"
2024-08-26,28,"BHP Group Limited Reports Earnings Results for the Full Year Ended June 30, 2024"
2024-08-27,48,"BHP Group Limited, 2024 Pre Recorded Earnings Call, Aug 27, 2024"
2024-08-27,48,"BHP Group Limited, 2024 Pre Recorded Earnings Call, Aug 27, 2024"
2024-09-03,144,"BHP Group Limited expected to report Q1 2025 results on October 18, 2024."
2024-09-09,80,G Mining Ventures Corp. (TSX:GMIN) agreed to acquire Tenements in the Gurupi Gold Belt from BHP Group Limited (ASX:BHP).
2024-09-09,80,G Mining Ventures Corp. (TSX:GMIN) agreed to acquire Tenements in the Gurupi Gold Belt from BHP Group Limited (ASX:BHP).
2024-09-09,80,G Mining Ventures Corp. (TSX:GMIN) agreed to acquire Tenements in the Gurupi Gold Belt from BHP Group Limited (ASX:BHP).
2024-09-09,80,G Mining Ventures Corp. (TSX:GMIN) agreed to acquire Tenements in the Gurupi Gold Belt from BHP Group Limited (ASX:BHP).
2024-09-16,149,"BMO Capital Markets Corp., 34th Annual BMO Global Metals, Mining & Critical Minerals Conference, Feb 23, 2025 through Feb 26, 2025"
2024-09-22,50,BHP Group Limited - Shareholder/Analyst Call
2024-09-23,42,BHP Group Limited Announces Early Redemption of Certain Euro Hybrid Notes
2024-09-23,62,"BHP Group Limited, Annual General Meeting, Oct 30, 2024"
2024-10-02,55,"BHP Group Limited to Report First Half, 2025 Results on Feb 18, 2025"
2024-10-03,149,"Beacon Events Ltd., IMARC 2024, Oct 29, 2024 through Oct 31, 2024"
2024-10-03,149,"Beacon Events Ltd., IMARC 2024, Oct 29, 2024 through Oct 31, 2024"
2024-10-03,149,"Beacon Events Ltd., IMARC 2024, Oct 29, 2024 through Oct 31, 2024"
2024-10-03,149,"Beacon Events Ltd., IMARC 2024, Oct 29, 2024 through Oct 31, 2024"
2024-10-08,149,"The Linux Foundation, KubeDay Australia 2024, Oct 15, 2024"
2024-10-08,149,"The Linux Foundation, KubeDay Australia, Oct 15, 2024"
2024-10-15,51,"BHP Group Limited Presents at KubeDay Australia 2024, Oct-15-2024"
2024-10-17,226,"BHP Group Limited Provides Production Results for the Quarter Ended September 30, 2024"
2024-10-17,29,BHP Group Limited Provides Production Guidance for the Fiscal Year 2025
2024-10-18,219,"BHP Group Limited to Report Q1, 2026 Operating Results on Oct 21, 2025"
2024-10-18,219,"BHP Group Limited to Report First Half, 2025 Operating Results on Jan 21, 2025"
2024-10-18,219,"BHP Group Limited to Report Fiscal Year 2025 Operating Results on Jul 18, 2025"
2024-10-18,55,"BHP Group Limited to Report Fiscal Year 2025 Results on Aug 19, 2025"
2024-10-18,219,"BHP Group Limited to Report Nine Months, 2025 Operating Results on Apr 17, 2025"
2024-10-21,51,"BHP Group Limited Presents at Mill Operators Conference 2024, Oct-21-2024"
2024-10-24,65,African Adventure Reportedly Raises Talk of Another BHP Bite at Anglo American
2024-10-28,51,"BHP Group Limited Presents at IMARC 2024, Oct-29-2024"
2024-11-04,149,"Beacon Events Ltd., Mines and Money @ Resourcing Tomorrow, Dec 02, 2025 through Dec 04, 2025"
2024-11-18,50,BHP Group Limited - Shareholder/Analyst Call
2024-11-18,50,BHP Group Limited - Shareholder/Analyst Call
2024-11-18,50,BHP Group Limited - Shareholder/Analyst Call
2024-11-18,50,BHP Group Limited - Shareholder/Analyst Call
2024-12-15,149,"The International Economic Forum of the Americas, 8th Edition Conference of Paris, Dec 16, 2024 through Dec 17, 2024"
2024-12-15,149,"The International Economic Forum of the Americas, 8th Edition Conference of Paris, Dec 16, 2024 through Dec 17, 2024"
